ASV,Taxon,Confidence,Kingdom,Phylum,Class,Order,Family,Genus,Species
e9d423f66058bbf11f5875b7bbb79efa,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Caulobacter,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,
edb964b77e9ca1398464dafa421ab83b,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Caulobacter,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter,
15c0f56ca0d7f45b853392bd90f696a5,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Phenylobacterium,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
2694b6d323e69523d94365875e0a16c4,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Phenylobacterium,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
594557dbc9dc0721b0db36189252c953,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Phenylobacterium,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
6de8fff163b98c8aa71aeec462c52f49,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Phenylobacterium,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
9af74f84fa63cfb90f64adfed85e8a76,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Phenylobacterium,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
b599aab60ed889b80b1b3bb90b8efa5d,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Phenylobacterium,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,
426eb6cbc5ecce20529fe01db4f72090,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,uncultured,
0da10ceed3ab5fb7d1427f22b53c6a3d,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
187c09687211210392ecff909167c028,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
2eb9f96c6600d68a531f403713cb6cd8,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
362603ee0a524c444022d25ccb84bbf1,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
4140b1f5f090c163cd1c414d0b8e642c,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
48e506780822ae186a0bc1a392da9d67,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
53e0a7b9fa3edc8a92a4d496d17ab3ca,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
5e505a56c8ec5473d18ec916c9731097,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
6393d35e5f2613666fae0e292886558d,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
6bd9a8fcc638fe9d142fbb7a5236d19e,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
6da8a3cddfe06ea677edc46d63eece5f,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
7101a871733363cd31ffa7d34a57e2ac,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
75639eeb6c24f187a21b764ec34b977b,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
83ca4878648b302ce53f93db465cfe88,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
91f24a8c085d069fb8b581c7c87da8bd,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
93afb9770692b8d2feb002f7c58afbb6,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
9423469bb0209011a415e5bb23578825,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
975df7a8137bae599e91ad1470a0e84e,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
a2703fcd98f07e660de17bf9b66a4d58,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
b61cec23f9c52c1603ff5b21f520781b,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
c539700939458df0027ecaf7b4d231dc,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
c6ee8a2dc2752e9ceca077f36476e467,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
c9c38eb334ede6d90b2fca4e2b400cb2,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
ce8ab20b6771a32cafe623fbdbbf9bb9,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
dc3a4236a38b1ce3ec6c10060e73985e,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
e38c6ede3eacaa8403f4ea71307ee03b,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
e8339dc4393ba0450ae56f1f1b428e44,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
f0c772873a1c03d317ac0d02e5d88258,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
f2e2b001ebae436b022e98caf92007fe,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,,
54d0ae0a0e2cb334c1a76b11f3423181,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Hirschia,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hirschia,
126dd730d118642bc55e31843f4eb5fa,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Litorimonas,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Litorimonas,
690bf7a69511dced365238f512c2245f,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Litorimonas,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Litorimonas,
72a1e308665dc76cb3d4e88ff1b5d71e,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Litorimonas,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Litorimonas,
8fbb15a65d1c62319996bd1c022f13bc,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Litorimonas,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Litorimonas,
c8a92b85fd203611d25ff42b48777c41,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Litorimonas,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Litorimonas,
f216230be4983ba4b007071b9c3d1503,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Litorimonas,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Litorimonas,
fa7eba05f0bb2d9d7a862b132cb4e508,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Litorimonas,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Litorimonas,
470b74f697427a8059c191e7b66e9e59,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Robiginitomaculum,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Robiginitomaculum,
4f4038e1a8c534fe61df385cd82efbde,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Robiginitomaculum,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Robiginitomaculum,
c6f95c42b9cb54c31f8da37d9b1de271,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Robiginitomaculum,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Robiginitomaculum,
f0a5885820ae74b14026cb313628220a,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Robiginitomaculum,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Robiginitomaculum,
5d2efd0cf90aa5748cc6f5748d089e9e,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__SWB02,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,
f55f50b87085531961d6980d3d129a57,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__SWB02,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,
751ccd8321df1ffeb85993ba239aaf7a,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Parvularculaceae,1,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,,
03524904486e37bcf799e02a7f899cc0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,1,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,
29c44b67aa51576d46e441442fd123a8,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,1,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,
3ea045bb5a342a86507aafcc6cb6ad0c,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,1,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,
4425084ed042cb46138188f4d89707f0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,1,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,
46ec2c6b98436105173275f7ef73b5c0,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,1,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,
5d970d78a5af23cdc557a1e57a8bbd13,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,1,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,
67ced5626982664fc7a5d4d2df200d58,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,1,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,
69af23830e24f87a4668a01ad79d8402,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,1,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,
6afa5a7346c82bbb1ba23d7a308e76d9,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,1,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,
8d8742fc60474dbf12f068d2eea31ab2,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,1,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,
971eb60b1020447dc394509ffc8c25d4,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,1,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,
b307879a810571dd490027e29258209c,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,1,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,
c3dbc308faaf74f21bf3388d35fd4a61,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,1,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,
cae1348f625e3e15418d3b19e78be5b7,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,1,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,
f120d43d6fcd4e8c2ff09268fcc41e4e,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Dongiales;D_4__Dongiaceae;D_5__Dongia,1,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,
36455f0a9b3a23fa9b1e3d236abe39d8,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Kordiimonadales;D_4__Kordiimonadaceae;D_5__Kordiimonas,1,Bacteria,Proteobacteria,Alphaproteobacteria,Kordiimonadales,Kordiimonadaceae,Kordiimonas,
555489fb2b2dc7b1021cde06bdf84d34,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Kordiimonadales;D_4__Kordiimonadaceae;D_5__Kordiimonas,1,Bacteria,Proteobacteria,Alphaproteobacteria,Kordiimonadales,Kordiimonadaceae,Kordiimonas,
28f912e84d3ee02fef2f9d27217bd87c,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,,,
4b459358756a55cb3997069e402f9d29,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,,,
5673e8a9da9789a1701b8b1cef4f5aad,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,,,
6dd5eafb2242af7d1f5f16bc9b8b6abf,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,,,
6df9277c343ee310f23585e871491e9d,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,,,
d353fe6c174472bdabc32b31611e0af8,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,,,
d51be3f269f6bbf675a59f0f304ed842,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,,,
00bf829106ef027f27c43d090d1bf8eb,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
043e8725c1d0af7a45e04af9f8f3bb13,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
07dad2ccd1c37d1d89bab1f01c82bcdc,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
0dbba455c39494096b4ee19de60a7e18,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
12769011ed734135190905850b8c7f66,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
139126d34e8362f5bd5593c2d6d05646,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
17c8d9d2a1fd73518091c1366be66cdb,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
1bbb8f7e180cbf76384c40b6250e920b,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
2eb6bd33e259ad44364246b6118da115,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
39e639b976ca0f1f970fa67b6bd95721,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
41a6b06cf44ecd99410efe728921e2bf,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
4377fac574d6d5d54c8bf364e67f0e75,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
468e045ad355de8063c8b47a60819719,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
4844e2911052fcd37e4e74f796fa0dcb,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
49b8203520ad5d5fb4c6f5a655184ca4,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
52ddc8901cfa95e1953b445b30db0eaf,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
5857e54ac8dc7c9f8aea106df3e17893,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
6c437309c9fc03e908722c0679044059,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
6e7af74a4dba4042a309aab7292fbf43,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
6eb5adf20c68e6ab901b0c2dc11e10b5,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
6f7944006b468c56ac85bdf0e2a427f2,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
72acb8e17a6be13ff4440c8eac97a828,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured,1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,Micavibrionaceae,uncultured,
