Feature ID	Taxon	Confidence
2dc303d9f1ae1677add88f1c1736edeb	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Bacillariophyceae	0.9183821195386958
2dc5d577da07178972a79fd3c03c2e04	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Labyrinthulomycetes;D_4__uncultured;D_5__uncultured labyrinthulid;D_6__uncultured labyrinthulid	0.9948900244460616
2dc8c10076d9978c6fe85802437ff902	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II;D_6__Uncultured marine alveolate Group I DH147-EKD19	0.9972030178114473
2dcc326f32f9b7d043758d39ef5f1fa9	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Bacillariophyceae;D_7__Navicula	0.9990022028326404
2dd8942fdf7f0c07a890b6c70951001f	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Duboscquella;D_6__uncultured marine eukaryote	0.8985723113626521
2ddf405ecb07d5680dd1c7793af6f387	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_4__Bolidomonas;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.9105535546597681
2de2157c31f9f378b9f314e3b19e9263	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_7__Thaumatomonadidae;D_8__uncultured;D_9__Uncultured Cercozoa	0.9998533502535495
2de32d938e515ed5f68069b195aa81cc	D_0__Eukaryota;D_1__Excavata;D_2__Discoba;D_3__Discicristata;D_6__Heteronematina;D_7__Notosolenus;D_8__Notosolenus urceolatus	0.8748236674389
2de61c4fa7a76818bab39c83f6071762	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.9999996953524145
2de68b8f94f320930d6b769273813d07	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_6__Euplotia;D_7__Aspidisca;D_8__Aspidisca aculeata	0.9999939486353415
2dece764148369d63a9fa279204ef4c2	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Labyrinthulomycetes;D_4__uncultured;D_5__uncultured labyrinthulid;D_6__uncultured labyrinthulid	0.9752232880944605
2ded0e035b2ac80f02fa47269db6edb7	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_5__Fucales	0.9965932189952869
2dedcc94fcf78b8c015ee1044b597619	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_7__Paulinellidae;D_8__Paulinella;D_9__uncultured eukaryote	0.9928435439201936
2df50317b81a09d32df89f79057e743c	D_0__Eukaryota;D_1__Opisthokonta	0.8525326396459061
2df77654c2da118e683ca7c8bbee28ab	D_0__Eukaryota;D_1__SAR	0.8671195804220138
2df869f8f5a8c4644f444cbc85458750	D_0__Eukaryota	0.9999999999999947
2dfabcd31aa079744bddb46dd8b9c7c3	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Ichthyosporea;D_5__Abeoformidae;D_6__Pirum;D_7__Pirum gemmata	0.9999620850687775
2dfb9e7678901ddf99d32ecaab12574a	D_0__Eukaryota;D_1__Excavata;D_2__Metamonada;D_3__Fornicata;D_4__Carpediomonas-like organisms;D_5__Dysnectes;D_6__Dysnectes brevis	0.9999999907131922
2dfbdc9cdf2e5c6b956ccb7087b6abb9	D_0__Eukaryota	1.0000000000000038
2dffeac480a52f857c9208aa9cbffbc1	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_11__Asparagales;D_12__Allium;D_13__Allium sativum (garlic)	0.9997849704458306
2e00955e641e7e28c6a241eb4c3f43b6	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_6__Archigregarinorida;D_7__Selenidium;D_8__Selenidium hollandei	0.9832278513507887
2e0719221ce8b155fe02d8355795550a	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_6__Euplotia;D_7__Aspidisca;D_8__Aspidisca leptaspis	0.9999996702094596
2e0c889a1a722daaa538c05b1b3d6563	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Polyplacophora;D_8__Neoloricata	0.9084998537402443
2e0dad6cf96d25992a8b310da68bee9a	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_6__Eugregarinorida;D_7__Lankesteria;D_8__Gregarinidae sp. from Phyllochaetopterus prolifica SR-2009a	0.9331338500805774
2e11148c905a2e59975a716f7b36a274	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_6__Protaspidae;D_7__Protaspis;D_8__uncultured Rhizaria	0.9831940684079851
2e12d3da72beffd9f67d327a9daaef05	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.9991826879489804
2e174e3a934a28ae6d468c6af622cd2a	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya	0.9999996157908869
2e21d4fdfcd911c87f5b8e0133e7015f	D_0__Eukaryota;D_1__Cryptophyceae;D_2__Cryptomonadales;D_3__Geminigera;D_4__Geminigera cryophila;D_5__Geminigera cryophila;D_6__Geminigera cryophila	0.9720226673956777
2e223b1c94b4b2d6df515a586b168834	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.9999847204379401
2e2745d299d470582b94776e4f6b9ea8	D_0__Eukaryota;D_1__Incertae Sedis	0.8763295955627032
2e2c4173ecba19af456af0a7af820b7e	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_8__Spermatophyta;D_9__Pinophyta;D_10__Pinus taeda (loblolly pine)	0.8001812691104403
2e2cfb1e75ab46fd8a815781dcf5df7d	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.9203684179535534
2e30404966dcc3c22077b80e362b39df	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_5__Dolichomastigales;D_6__Crustomastix;D_7__uncultured freshwater eukaryote	0.8068503730297015
2e313d1019b5df3e40bad3f4ff6622fa	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.9954038951624873
2e3250c4eff022651e8b265f7a5c4ced	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_7__Scuticociliatia;D_8__Pseudocohnilembus;D_9__Pseudocohnilembus marinus	0.9796019498071707
2e364dac1c082af750b2b812f5e3c972	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Labyrinthulomycetes;D_4__Thraustochytriaceae;D_5__Aplanochytrium;D_6__uncultured eukaryote	0.9340200255203684
2e36ee3796e6fd61738176d03b31f740	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Peronosporomycetes;D_4__uncultured;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.9999986151288948
2e37c8a39a3756e1cc0fa33af4711057	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya	0.9997274557902994
2e37d0e984aac5b1ab826bbc6a56c147	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Rhabditophora;D_8__Polycladida;D_9__Notoplana australis	0.8929658474619792
2e38cd689e6d92ac1320519718902cb1	D_0__Eukaryota	0.9999999999999943
2e3b71a9c6926f34574fbc9813f607f6	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Bacillariophyceae	0.8791147185718058
2e43caf91be5159f044ad54d1a39dc45	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.9999968231460444
2e4793dec10c37aa6e644f27c503c705	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_6__Eugregarinorida;D_7__uncultured	0.9999999901701881
2e4d408d0f7eb006557d3c7b444dd526	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II;D_6__uncultured eukaryote	0.8911673587119636
2e4e79bf1b6d27a016679a16eb39b015	D_0__Eukaryota	0.9999999999999926
2e505f805bbb9e0acaabcbd87c427c87	D_0__Eukaryota;D_1__Excavata;D_2__Metamonada;D_3__Fornicata;D_4__Carpediomonas-like organisms;D_5__Hicanonectes teleskopos;D_6__Hicanonectes teleskopos	0.9999999999881197
2e50cfddd33afe8f354dfde032044faf	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia)	0.9999999999999909
2e53a6076a6385bf0137643d5fb7d9d3	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Bicosoecida;D_4__Pseudobodo	0.8667190568723774
2e56f79928795568015fbe01cf90a385	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Bacillariophyceae;D_7__Pleurosigma;D_8__uncultured marine eukaryote	0.9971844194563845
2e5a244aadb824c43b3cb726fa3d8cbc	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_7__Paulinellidae;D_8__Paulinella	0.9914253769886537
2e5b8de5062fbf3d7aaf9bc664ea8888	D_0__Eukaryota;D_1__Incertae Sedis;D_2__Apusomonadidae;D_3__Amastigomonas;D_4__Amastigomonas bermudensis;D_5__Amastigomonas bermudensis;D_6__Amastigomonas bermudensis	0.9999928377954016
2e5f0847c1ad89b0653f028c2ad4ff4f	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__MAST-3;D_4__MAST-3I;D_5__uncultured stramenopile;D_6__uncultured stramenopile	0.9511521844554348
2e651f39b44f93ff91d59c67500285a2	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta	0.9999827123392124
2e65244a536320a10da1558fcf71bbb3	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.9999974435316136
2e68008bd8e861b651ee209fef117354	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_6__Gonyaulacales;D_7__Neoceratium;D_8__uncultured eukaryote	0.991361583707641
2e6a893b40b9c30426fc49be79799122	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria	0.9413491511426073
2e729471c4008abd34c53bc220ec2f4d	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_7__Cyrtophoria;D_8__Microxysma;D_9__Microxysma acutum	0.9988203013481093
2e7a1475544ab852968eedf33bd95129	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_6__Gymnodinium clade;D_7__Nusuttodinium	0.9514482212495963
2e7d11c7d72ab5971a0e07f3cbc9001f	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.9998565194586331
2e803a25a3b08b0cc66ba4b660ab327e	D_0__Eukaryota;D_1__Amoebozoa;D_2__Gracilipodida;D_3__metagenome;D_4__metagenome;D_5__metagenome;D_6__metagenome	0.998742320641929
2e81462b39be6f77fdb3ea59d326d3c2	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_6__Gymnodinium clade	0.9632561213549666
2e821dd69f9b9d696b83d772f64640f3	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Choanoflagellida;D_5__Stephanoecidae	0.808397909220467
2e884ca799cfe553d19f2568fc1ae0cd	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_9__Debaryomycetaceae;D_10__Candida-Lodderomyces clade;D_11__uncultured fungus	0.9770211253973256
2e89f1f65f6137e3e0913c13f955a544	D_0__Eukaryota;D_1__Haptophyta;D_2__Prymnesiophyceae;D_3__Prymnesiales;D_4__OLI51059;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.9999981944480212
2e97bb05380f4103c213e947f9c8f74c	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_6__Archigregarinorida;D_7__Selenidium;D_8__Selenidium hollandei	0.8911317906138699
2e9c6597f5dc9c07b3415d28e8bb23cc	D_0__Eukaryota;D_1__Incertae Sedis;D_2__Apusomonadidae;D_3__Amastigomonas;D_4__Amastigomonas sp. 2 Bamfield;D_5__Amastigomonas sp. 2 Bamfield;D_6__Amastigomonas sp. 2 Bamfield	0.9999999746248424
2e9d1d327b11494246bd134ca49e40b7	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_6__Gymnodinium clade	0.9982385920975265
2e9f669709873d1ff46e888e5e698e5c	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Bacillariophyceae;D_7__Pleurosigma;D_8__uncultured marine eukaryote	0.9020722306184651
2ea25cce6c69645717d802a313e19fc9	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Novel Clade 2;D_5__uncultured marine picoeukaryote;D_6__uncultured marine picoeukaryote	0.9999999999987494
2ea26045b9bd04687fed498a734e77de	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__uncultured	0.9303042920342469
2eac74cb9573ee5e8e6c352cc459ed5b	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_4__Pelagophyceae;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.9985885547463476
2eb172fe084f2fdd58f7fa6260547630	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Chromadorea;D_8__Monhysterida	0.9778683614853464
2eba8036f330e9cce3c908621c1279d9	D_0__Eukaryota	0.9999999999999922
2ec0e92091270389a7d5b348315e0cd9	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya;D_6__uncultured eukaryote	0.8267351365115473
2ec30b720fad2d2b408811056b734884	D_0__Eukaryota;D_1__Incertae Sedis;D_2__Apusomonadidae;D_3__Amastigomonas;D_4__Amastigomonas sp. 2 Bamfield;D_5__Amastigomonas sp. 2 Bamfield;D_6__Amastigomonas sp. 2 Bamfield	0.9999780778090787
2ec3f89e98df11a09b3081f631770aaf	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_6__Gymnodinium clade;D_7__Nusuttodinium;D_8__Nusuttodinium poecilochroum	0.8090214685843674
2ed802382b188bcfe9f4b9d23a4ac5e1	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_9__Thecostraca;D_10__Sessilia	0.9567030970926357
2ed9b5928f97c1ccf2d8b6b30255bbae	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea	0.959606936007377
2ede8ed33032eac18171d93a58aa7f27	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Ichthyosporea	0.9625672914588767
2eeacb752369ea07bb8392ad62f22ab9	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.9999982503470682
2ef2fd52aeea39af71dcb5d3f65eb5e6	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_6__Suessiaceae;D_7__Biecheleria	0.9788982055202936
2eff6242b381fe938e7cd8d475b0540c	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Labyrinthulomycetes;D_4__Thraustochytriaceae;D_5__Labyrinthuloides;D_6__Labyrinthuloides haliotidis	0.9999999907003598
2f017dbb69c1ebb650934feb7b7bf942	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_6__Suessiaceae;D_7__Symbiodinium;D_8__Symbiodinium sp. JCUCS-1	0.8728615572644755
2f01dbf11c75f10443a590fe0d25f584	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Bacillariophyceae;D_7__Amphora	0.9994903361716981
2f025bd53bbdbdecc80d811adc172f2a	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__uncultured	0.997410677896243
2f085087cb96de0c215ce0f7289b5963	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_6__Eugregarinorida;D_7__Lecudina;D_8__Lecudina polymorpha morphotype 2	0.9961073682301864
2f08c24b44bb612566737a9b39f0833b	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_5__Cryptosporida;D_6__Cryptosporidium;D_7__uncultured alveolate	0.999999999971692
2f0f98dfbd8167dc48356e037a975c1c	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__uncultured	0.9996114855639632
2f11aefeccd9d25bdb894c3c48912f1e	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Labyrinthulomycetes;D_4__Labyrinthulaceae;D_5__Labyrinthula	0.9626797133663804
2f1a7c8df876ab9aeddf76db1488403f	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Ichthyosporea;D_5__Abeoformidae;D_6__Marine Ichthyosporeans 1;D_7__uncultured eukaryote	0.9999999982349834
2f21a0c35111ace54545b6d1a726930a	D_0__Eukaryota	1.0000000000000062
2f248ca697ff253a0f705c79f1f54710	D_0__Eukaryota	0.9999999999999678
2f2817086517bfd0bff1f0ae8dff0341	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Gastropoda;D_8__Caenogastropoda	0.9999999999983823
2f2906b1f741a3cb61e0460ccacda7ad	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Chromadorea;D_8__Monhysterida;D_9__Daptonema sp. PFN-2007	0.9999366807287475
2f348bbdaa130ef5a7213ffe5087797e	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__MAST-2;D_4__uncultured eukaryote;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.8282441574015565
2f3a0fc0a8f6ea268ee860d55b77f204	D_0__Eukaryota;D_1__Amoebozoa;D_2__Schizoplasmodiida	0.9193684527357977
2f43968c1d335cf813a0f10474a61a85	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_5__Ochromonadales;D_6__Paraphysomonas;D_7__uncultured eukaryote	0.9979553782663231
2f43a0798ebe457e08a9c2553873db4c	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Mamiellophyceae;D_5__Dolichomastix;D_6__Dolichomastix tenuilepis	0.9998201107244735
2f45f553f0a036f1331ce9eba0ae0416	D_0__Eukaryota;D_1__Incertae Sedis;D_2__Apusomonadidae	0.9691806397609197
2f4c892bdbb7cc30f4a0a52be564f937	D_0__Eukaryota;D_1__Cryptophyceae;D_2__Goniomonas;D_3__Goniomonas aff. amphinema;D_4__Goniomonas aff. amphinema;D_5__Goniomonas aff. amphinema;D_6__Goniomonas aff. amphinema	0.9619298000367247
2f4ddd4e8a023748af4e3d755c26d295	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_4__MOCH-2;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.999931937711894
2f4e73b0a86d67369eaab4df2a9718a2	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.9999971291817874
2f581c378a5a2c2a72576bc6e28bd134	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Bicosoecida	0.8980708539103512
2f597b7e7c42ac3dd24c228885ca458f	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Gastropoda;D_8__Caenogastropoda	0.9999999999982172
2f66a1163e02d51c5355542551320492	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_8__Lobulomycetaceae;D_9__Lobulomyces	0.8779859770265501
2f698af1347ad9035e323099c5097c33	D_0__Eukaryota;D_1__SAR;D_2__Alveolata	0.9874850456107166
2f6d8e2f75c18a2dbcef847a7dd52c9b	D_0__Eukaryota;D_1__Centrohelida;D_2__uncultured marine eukaryote;D_3__uncultured marine eukaryote;D_4__uncultured marine eukaryote;D_5__uncultured marine eukaryote;D_6__uncultured marine eukaryote	0.8194279974865665
2f6e54e0485988527b4bd3df6d2db308	D_0__Eukaryota;D_1__Centrohelida	0.9999921224485497
2f71b1e128003ebf98ae27e09b45676d	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_7__Cyrtophoria	0.9929909469312831
2f7786eef445a274ae8cc214dd852974	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_6__Echinodermata;D_7__Ophiuroidea;D_8__Ophioderma cinerea	0.9549697221654864
2f798c5a2ba2c2a2204032d5117ffb32	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Bacillariophyceae;D_7__Amphora;D_8__Halamphora costata	0.9716936159214016
2f7cd32292ba3adea3744ac6b9858892	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_8__Sipuncula;D_9__Golfingiida;D_10__Themiste minor	0.9946023090732107
2f7f26ef47f956f49498497fd8b53392	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_5__Gymnodiniphycidae;D_6__Amphidinium;D_7__Bysmatrum caponii	0.9999996707525698
2f877b8e64033d97b8e7a7c32f0e2181	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_6__Phyllopharyngea;D_7__Cyrtophoria;D_8__uncultured ciliate	0.8174886190378016
2f892278765c2aee44c069568a70df01	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Novel Clade Gran-3;D_5__Uncultured Cercozoa;D_6__Uncultured Cercozoa	0.9939318997579847
2f8c0f1cd2c3c9b4ea6f16ee4a4867cb	D_0__Eukaryota;D_1__Incertae Sedis;D_2__Apusomonadidae	0.9999969999673421
2f8ed4dd87728a0896564f157e2f7539	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_4__Diatomea;D_5__Coscinodiscophytina;D_6__Asteromphalus sp. TN-2014	0.9999999999820943
2f90fd88a6e437ed995577f22ab43ad4	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa	0.9103523804455426
2f93db7f0ebae134aeaad9d2b7bcb5d0	D_0__Eukaryota;D_1__Centrohelida;D_2__H15-6;D_3__uncultured eukaryote;D_4__uncultured eukaryote;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.9996618343292042
2f93f328f4a70fb803d276e7568bff41	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata	0.9833869804920318
2f951fe85412846cbcae992e3eb4c797	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Bacillariophyceae;D_7__uncultured;D_8__Fragilariales sp. RCC3062	0.9999541495258082
2f9775ff06096b5bcd1be36cabe906e7	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_5__Pedinellales;D_6__Ciliophrys;D_7__Ciliophrys infusionum	0.989781813825504
2f9dcb2b975035436fda5ce3ae2fe710	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Vampyrellidae;D_5__uncultured	0.9457733111627504
2f9dfde85b30ebc024af53540c0c5057	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.9999737689672233
2f9e0715d8a410d39761506f133015e4	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Bacillariophyceae;D_7__Amphora	0.9987702742119807
2fa4b032dfb0f1b4b4f1491ecbe48cff	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Bacillariophyceae	0.9189730090728272
2fa613ffa6a81555ff25ba96619728a5	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__MAST-3;D_4__MAST-3K;D_5__uncultured marine eukaryote;D_6__uncultured marine eukaryote	0.9549632498232067
2fa9b9c1a0385a767a6b2091bf8d8a5e	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata	0.9993115774644562
2faa5e80f635eef5946dedbef98c112a	D_0__Eukaryota;D_1__Archaeplastida;D_2__Rhodophyceae;D_3__Florideophycidae;D_4__Corallinophycidae;D_5__Mesophyllum	0.8884668521434572
2faa606b668aa533bafe6e5880ed418e	D_0__Eukaryota	0.9999999999999982
2fab33cb19020f04ddf2022418c0b6a5	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Ichthyosporea;D_5__Abeoformidae;D_6__Marine Ichthyosporeans 1;D_7__uncultured eukaryote	0.9984059296786468
2fb05d37c171ad4b922289f4bb2e94e5	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles	0.999019676290385
2fb5b6a410a1fa4a27cffbea8673d18c	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata	0.9616161756915784
2fbcd241a22d1d724016123bb773c53e	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Chromadorea;D_8__Monhysterida	0.9993353854405884
2fbea98dabef10e25058565c8db4809b	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_7__Rhizophydiales	0.8874044339245046
2fc0510a682a5c1115f56caada79c995	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.9999102347744684
2fcc965429a79e99d5d7585f2462a1ce	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_6__Eugregarinorida;D_7__Lankesteria	0.9851706823710893
2fd21cb05e303deb264e734d25f51f77	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_6__Hypotrichia	0.8045762611635733
2fd5f184ce34814db57b37cda354e1ca	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Gastropoda;D_8__Caenogastropoda	0.9999999999933556
2fd69525139e914cb79fdae4206c6db1	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_5__Desmarestiales;D_6__Desmarestia;D_7__Desmarestia viridis	0.9991370674925046
2fd70a07d05d5401cce484a74b7f28b8	D_0__Eukaryota;D_1__Cryptophyceae;D_2__Goniomonas	0.9610498838368424
2fd9571fdefbddcc75f8b44a37709591	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Bacillariophyceae	0.8118226369792879
2fdcd5eb80082b94a457cb4ce2d77573	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_6__Eugregarinorida;D_7__Lecudina;D_8__Lecudina cf. tuzetae	0.9987942877485213
2fe2fc64cc1ab39ea43d9517e70933e4	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_6__Haptoria;D_7__Phialina;D_8__Phialina salinarum	0.975899094940731
